,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
422438,I152054028,3805,Motor Vehicle Accident Response,M/V ACCIDENT - POLICE VEHICLE,E5,677,,2015-06-30 13:05:00,2015,6,Tuesday,13,Part Three,CENTRE ST,42.29393523,-71.13656551,"(42.29393523, -71.13656551)"
401523,I152077123,617,Larceny,LARCENY THEFT FROM BUILDING,D4,143,,2015-09-16 18:56:00,2015,9,Wednesday,18,Part One,DALTON ST,42.3457782,-71.08429595,"(42.34577820, -71.08429595)"
396712,I152082302,2647,Other,THREATS TO DO BODILY HARM,B3,565,,2015-10-03 19:00:00,2015,10,Saturday,19,Part Two,HARVARD ST,42.28968115,-71.09212545,"(42.28968115, -71.09212545)"
148138,I182026494,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D4,143,,2018-04-07 12:15:00,2018,4,Saturday,12,Part Two,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
335855,I162040509,1402,Vandalism,VANDALISM,B2,308,,2016-05-20 05:00:00,2016,5,Friday,5,Part Two,MUNROE ST,42.3185759,-71.08767243,"(42.31857590, -71.08767243)"
409119,I152068809,616,Larceny,LARCENY THEFT OF BICYCLE,D4,163,,2015-08-19 18:30:00,2015,8,Wednesday,18,Part One,WASHINGTON ST,42.34334672,-71.06643142,"(42.34334672, -71.06643142)"
143292,I182031535,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,624,,2017-12-21 23:30:00,2017,12,Thursday,23,Part One,LANSDOWNE ST,42.34717363,-71.0964439,"(42.34717363, -71.09644390)"
299768,I162079217,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,744,,2016-09-27 17:22:00,2016,9,Tuesday,17,Part Three,VFW PKWY,42.28513257,-71.17218093,"(42.28513257, -71.17218093)"
119618,I182056306,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,377,,2018-07-17 15:39:00,2018,7,Tuesday,15,Part Three,MATIGNON RD,42.29101962,-71.05326469,"(42.29101962, -71.05326469)"
377972,I152102932,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,422,,2015-12-13 17:43:00,2015,12,Sunday,17,Part Three,RIVER ST,42.27141482,-71.08014338,"(42.27141482, -71.08014338)"
17181,I192060046,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,395,,2019-08-02 14:53:00,2019,8,Friday,14,Part Three,VAN WINKLE ST,42.28250165,-71.0636383,"(42.28250165, -71.06363830)"
191116,I172088558,3115,Investigate Person,INVESTIGATE PERSON,D14,783,,2017-10-23 14:56:07,2017,10,Monday,14,Part Three,CAMBRIDGE ST,42.3499624,-71.14762531,"(42.34996240, -71.14762531)"
296927,I162082291,3114,Investigate Property,INVESTIGATE PROPERTY,B3,445,,2016-10-07 21:59:00,2016,10,Friday,21,Part Three,GREENWOOD ST,42.29716347,-71.07954018,"(42.29716347, -71.07954018)"
71985,I192002334,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,919,,2019-01-09 11:56:00,2019,1,Wednesday,11,Part Three,ASHMONT ST,42.28741228,-71.05793993,"(42.28741228, -71.05793993)"
320810,I162056556,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,C11,339,,2016-07-16 08:29:00,2016,7,Saturday,8,Part Two,HANCOCK ST,42.309233,-71.059536,"(42.30923300, -71.05953600)"
68064,I192006470,1402,Vandalism,VANDALISM,B2,182,,2019-01-24 17:00:00,2019,1,Thursday,17,Part Two,SHIRLEY ST,42.325694899999995,-71.06816778,"(42.32569490, -71.06816778)"
84510,I182093874,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",E5,695,,2018-11-20 13:00:00,2018,11,Tuesday,13,Part Two,CENTRE ST,42.28728494,-71.15306857,"(42.28728494, -71.15306857)"
131613,I182043836,617,Larceny,LARCENY THEFT FROM BUILDING,A1,115,,2018-06-06 18:15:00,2018,6,Wednesday,18,Part One,ATLANTIC AVE,42.35083019,-71.05641803,"(42.35083019, -71.05641803)"
165260,I182008312,2647,Other,THREATS TO DO BODILY HARM,C6,915,,2018-01-31 21:20:00,2018,1,Wednesday,21,Part Two,MERCER ST,42.33129727,-71.04924949,"(42.33129727, -71.04924949)"
154071,I182020188,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,336,,2018-03-14 12:30:00,2018,3,Wednesday,12,Part Three,INWOOD ST,42.30600611,-71.06929307,"(42.30600611, -71.06929307)"
37268,I192038806,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,449,,2019-05-24 10:34:00,2019,5,Friday,10,Part Three,ASPINWALL RD,42.29125586,-71.07475092,"(42.29125586, -71.07475092)"
160461,I182013435,3402,Service,ANIMAL INCIDENTS,D4,626,,2018-02-20 14:51:00,2018,2,Tuesday,14,Part Three,KILMARNOCK ST,42.34226073,-71.0991651,"(42.34226073, -71.09916510)"
258944,I172016397,619,Larceny,LARCENY ALL OTHERS,B2,280,,2017-03-01 01:54:00,2017,3,Wednesday,1,Part One,DUDLEY ST,42.32883627,-71.08459849,"(42.32883627, -71.08459849)"
407309,I152070827,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,366,,2015-08-26 15:02:00,2015,8,Wednesday,15,Part Three,MONSIGNOR PATRICK J. LYDO,42.28866198,-71.06130524,"(42.28866198, -71.06130524)"
189840,I172089908,3001,Medical Assistance,DEATH INVESTIGATION,A7,21,,2017-10-27 18:22:00,2017,10,Friday,18,Part Three,CHELSEA ST,42.37324778,-71.03488415,"(42.37324778, -71.03488415)"
67730,I192006816,617,Larceny,LARCENY THEFT FROM BUILDING,D4,138,,2019-01-26 14:56:00,2019,1,Saturday,14,Part One,NEWBURY ST,42.34999733,-71.08103440000001,"(42.34999733, -71.08103440)"
12924,I192064504,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,257,,2019-08-16 18:32:00,2019,8,Friday,18,Part Three,CUSHING AVE,42.31569724,-71.06447109,"(42.31569724, -71.06447109)"
81307,I182097378,1845,Drug Violation,DRUGS - POSS CLASS D,E13,573,,2018-12-03 11:57:00,2018,12,Monday,11,Part Two,MCBRIDE ST,42.30581531,-71.109627,"(42.30581531, -71.10962700)"
209146,I172069453,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E13,577,,2017-08-22 17:58:00,2017,8,Tuesday,17,Part Two,WASHINGTON ST,42.31485546,-71.09922409999999,"(42.31485546, -71.09922410)"
386991,I152092923,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2, ,,2015-11-08 21:30:00,2015,11,Sunday,21,Part One,,,,"(0.00000000, 0.00000000)"
137117,I182037989,619,Larceny,LARCENY ALL OTHERS,C6,226,,2018-05-18 07:00:00,2018,5,Friday,7,Part One,E FOURTH ST,42.33474924,-71.03631736,"(42.33474924, -71.03631736)"
134675,I182040563,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,799,,2018-05-27 00:59:00,2018,5,Sunday,0,Part Three,SAWYER TER,42.35474626,-71.1250422,"(42.35474626, -71.12504220)"
6659,I192071383,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,455,,2019-09-06 16:40:00,2019,9,Friday,16,Part Three,NORWELL ST,42.30027796,-71.07883962,"(42.30027796, -71.07883962)"
145319,I182029427,617,Larceny,LARCENY THEFT FROM BUILDING,B2,326,,2018-04-20 03:17:00,2018,4,Friday,3,Part One,BLUE HILL AVE,42.31295163,-71.07989658,"(42.31295163, -71.07989658)"
382961,I152097365,1402,Vandalism,VANDALISM,B2,181,,2015-11-23 23:57:00,2015,11,Monday,23,Part Two,SHIRLEY ST,42.325694899999995,-71.06816778,"(42.32569490, -71.06816778)"
336366,I162039965,2647,Other,THREATS TO DO BODILY HARM,E13,906,,2016-05-22 14:07:00,2016,5,Sunday,14,Part Two,HEATH ST,42.32624204,-71.10317575,"(42.32624204, -71.10317575)"
358992,I162015608,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,235,,2016-02-27 16:17:00,2016,2,Saturday,16,Part Two,BUTTONWOOD ST,42.32108023,-71.05588146,"(42.32108023, -71.05588146)"
39052,I192036959,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,C11,454,,2019-05-18 08:26:00,2019,5,Saturday,8,Part Two,WASHINGTON ST,42.30022551,-71.07468313,"(42.30022551, -71.07468313)"
367363,I162006674,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D4, ,,2016-01-25 08:44:00,2016,1,Monday,8,Part Three,BALL ST,,,"(0.00000000, 0.00000000)"
280953,I162099351,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,565,,2016-12-05 20:00:00,2016,12,Monday,20,Other,E MAIN ST,42.29338078,-71.09318797,"(42.29338078, -71.09318797)"
314696,I162063187,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,D14,785,,2016-08-05 22:00:00,2016,8,Friday,22,Part Two,CLAYMOSS RD,,,"(0.00000000, 0.00000000)"
396495,I152082547,3201,Property Lost,PROPERTY - LOST,D4,627,,2015-10-04 18:58:00,2015,10,Sunday,18,Part Three,BOYLSTON ST,42.34442266,-71.09833083,"(42.34442266, -71.09833083)"
132893,I182042484,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A7,26,,2018-06-02 06:28:00,2018,6,Saturday,6,Part One,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)"
5514,I192072618,3115,Investigate Person,INVESTIGATE PERSON,B3,432,,2019-09-10 17:35:00,2019,9,Tuesday,17,Part Three,MASCOT ST,42.28539022,-71.08457729999999,"(42.28539022, -71.08457730)"
206872,I172071873,3125,Warrant Arrests,WARRANT ARREST,D4,165,,2017-08-30 16:43:00,2017,8,Wednesday,16,Part Three,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)"
102050,I182074997,2647,Other,THREATS TO DO BODILY HARM,B3,469,,2018-09-17 10:38:00,2018,9,Monday,10,Part Two,ALMONT ST,42.275276700000006,-71.09554245,"(42.27527670, -71.09554245)"
261462,I172013805,3125,Warrant Arrests,WARRANT ARREST,B3,469,,2017-02-20 08:08:00,2017,2,Monday,8,Part Three,ALMONT ST,42.275276700000006,-71.09554245,"(42.27527670, -71.09554245)"
72656,I192001623,2647,Other,THREATS TO DO BODILY HARM,B2,276,,2019-01-06 18:53:00,2019,1,Sunday,18,Part Two,RUGGLES ST,42.33125913,-71.08301192,"(42.33125913, -71.08301192)"
347931,I162027543,3205,License Plate Related Incidents,M/V PLATES - LOST,B2,182,,2016-03-26 00:00:00,2016,3,Saturday,0,Part Three,CLIFTON ST,42.32156492,-71.07011750000001,"(42.32156492, -71.07011750)"
178756,I172101619,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,A7,35,,2017-12-07 17:41:00,2017,12,Thursday,17,Part Three,MURRAY CT,42.36774535,-71.03826208,"(42.36774535, -71.03826208)"
265660,I172009317,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E5,705,,2017-02-03 15:10:00,2017,2,Friday,15,Part One,COWING ST,42.27267824,-71.14637825,"(42.27267824, -71.14637825)"
87970,I182089773,1402,Vandalism,VANDALISM,B2, ,,2018-11-06 16:24:00,2018,11,Tuesday,16,Part Two,MARTIN LUTHER KING JR BLV,,,"(0.00000000, 0.00000000)"
26675,I192050032,3301,Verbal Disputes,VERBAL DISPUTE,B3,466,,2019-07-01 01:30:00,2019,7,Monday,1,Part Three,GREENDALE RD,42.28553375,-71.09422962,"(42.28553375, -71.09422962)"
159773,I182014145,301,Robbery,ROBBERY - STREET,A7,19,,2018-02-22 21:23:00,2018,2,Thursday,21,Part One,SARATOGA ST,42.37784577,-71.03303551,"(42.37784577, -71.03303551)"
148771,I182025808,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,915,,2018-04-07 05:27:00,2018,4,Saturday,5,Part Two,REV RICHARD A BURKE ST,42.33079359,-71.05030994,"(42.33079359, -71.05030994)"
203100,I172075868,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13,578,,2017-09-12 20:10:00,2017,9,Tuesday,20,Part Two,CENTRE ST,42.32254314,-71.10669432,"(42.32254314, -71.10669432)"
109561,I182067001,3115,Investigate Person,INVESTIGATE PERSON,C11,335,,2018-08-21 18:03:00,2018,8,Tuesday,18,Part Three,CLARKSON ST,42.30829668,-71.06747771,"(42.30829668, -71.06747771)"
147716,I182026922,1402,Vandalism,VANDALISM,A1,93,,2018-04-10 13:56:00,2018,4,Tuesday,13,Part Two,NORTH ST,42.36062746,-71.05601800000001,"(42.36062746, -71.05601800)"
88962,I182088711,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,652,,2018-11-02 18:12:00,2018,11,Friday,18,Part Three,SOUTH ST,42.300996000000005,-71.114609,"(42.30099600, -71.11460900)"
155936,I182018254,3410,Towed,TOWED MOTOR VEHICLE,A15,54,,2018-03-10 09:46:00,2018,3,Saturday,9,Part Three,BUNKER HILL ST,42.38071612,-71.06618258,"(42.38071612, -71.06618258)"
118202,I182057814,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C6,936,,2018-07-22 19:07:00,2018,7,Sunday,19,Part One,COSTELLO CIR,42.33907386,-71.05219568,"(42.33907386, -71.05219568)"
284839,I162095118,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,A1,123,,2016-11-20 16:34:00,2016,11,Sunday,16,Part Two,WASHINGTON ST,,,"(0.00000000, 0.00000000)"
302106,I162076737,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,E18,493,,2016-09-19 17:58:00,2016,9,Monday,17,Part Three,METROPOLITAN AVE,42.26209214,-71.11670964,"(42.26209214, -71.11670964)"
278799,I162101696,3115,Investigate Person,INVESTIGATE PERSON,E13,655,,2016-12-13 22:30:00,2016,12,Tuesday,22,Part Three,MOSSDALE RD,42.30766662,-71.12788578,"(42.30766662, -71.12788578)"
273215,I172001275,3125,Warrant Arrests,WARRANT ARREST,D4,598,,2017-01-05 17:49:00,2017,1,Thursday,17,Part Three,HAVILAND ST,42.34662361,-71.08740594,"(42.34662361, -71.08740594)"
70414,I192003965,3207,Property Found,PROPERTY - FOUND,E18,493,,2019-01-02 05:00:00,2019,1,Wednesday,5,Part Three,RIVER ST,42.26194848,-71.10971613,"(42.26194848, -71.10971613)"
337480,I162038774,1402,Vandalism,VANDALISM,B2,300,,2016-05-15 21:30:00,2016,5,Sunday,21,Part Two,THORNTON ST,42.32156333,-71.09348192,"(42.32156333, -71.09348192)"
28662,I192047978,3410,Towed,TOWED MOTOR VEHICLE,E18,493,,2019-06-24 12:42:00,2019,6,Monday,12,Part Three,AYLES RD,42.26551876,-71.11249595,"(42.26551876, -71.11249595)"
188599,I172091259,3410,Towed,TOWED MOTOR VEHICLE,A7,28,,2017-11-01 07:13:00,2017,11,Wednesday,7,Part Three,PARIS ST,42.37248334,-71.03752375,"(42.37248334, -71.03752375)"
398639,I152080255,423,Aggravated Assault,ASSAULT - AGGRAVATED,A7,30,,2015-09-26 14:25:00,2015,9,Saturday,14,Part One,EVERETT ST,42.3680977,-71.03606404,"(42.36809770, -71.03606404)"
182708,I172097451,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,451,,2017-11-21 21:00:00,2017,11,Tuesday,21,Part One,WHITFIELD ST,42.29437089,-71.07545579,"(42.29437089, -71.07545579)"
315306,I162062534,613,Larceny,LARCENY SHOPLIFTING,B3,429,,2016-08-04 15:01:00,2016,8,Thursday,15,Part One,MORTON ST,42.28187061,-71.08751152,"(42.28187061, -71.08751152)"
293562,I162085841,3301,Verbal Disputes,VERBAL DISPUTE,B3,467,,2016-10-19 23:51:00,2016,10,Wednesday,23,Part Three,WESTMORE RD,42.28353324,-71.09735177,"(42.28353324, -71.09735177)"
286873,I162092904,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,319,,2016-11-13 10:37:00,2016,11,Sunday,10,Part Three,BLUE HILL AVE,42.30803768,-71.08359213,"(42.30803768, -71.08359213)"
266002,I172008960,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,437,,2017-02-02 12:15:00,2017,2,Thursday,12,Part Three,MILTON AVE,42.28762007,-71.07903795,"(42.28762007, -71.07903795)"
408154,I152069898,616,Larceny,LARCENY THEFT OF BICYCLE,D4,627,,2015-08-17 17:00:00,2015,8,Monday,17,Part One,BOYLSTON ST,42.34412628,-71.09942777,"(42.34412628, -71.09942777)"
312600,I162065412,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,495,,2016-08-14 07:30:00,2016,8,Sunday,7,Part Three,GREENWOOD AVE,42.26597955,-71.12179590000001,"(42.26597955, -71.12179590)"
224176,I172053567,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,183,,2017-07-03 13:07:00,2017,7,Monday,13,Part Two,DUDLEY ST,42.31987076,-71.07096263,"(42.31987076, -71.07096263)"
200931,I172078140,361,Robbery,ROBBERY - OTHER,D4,165,,2017-09-19 21:50:00,2017,9,Tuesday,21,Part One,MASSACHUSETTS AVE,42.33311189,-71.0727637,"(42.33311189, -71.07276370)"
145878,I182028840,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,B2,300,,2018-04-18 00:04:00,2018,4,Wednesday,0,Part One,THORNTON ST,42.32426166,-71.09036321,"(42.32426166, -71.09036321)"
262442,I172012774,3125,Warrant Arrests,WARRANT ARREST,D4,171,,2017-02-16 14:54:00,2017,2,Thursday,14,Part Three,ALBANY ST,42.33361,-71.07337,"(42.33361000, -71.07337000)"
318370,I162059212,617,Larceny,LARCENY THEFT FROM BUILDING,B2,328,,2016-07-25 07:21:00,2016,7,Monday,7,Part One,INTERVALE ST,42.30942147,-71.07460029,"(42.30942147, -71.07460029)"
195507,I172083839,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,232,,2017-10-07 22:12:00,2017,10,Saturday,22,Part Two,E SIXTH ST,42.33324404,-71.02812795,"(42.33324404, -71.02812795)"
351727,I162023474,560,Other Burglary,BURGLARY - OTHER - FORCE,E18,481,,2016-03-26 15:13:00,2016,3,Saturday,15,Part One,CUMMINS HWY,42.26911567,-71.09647122,"(42.26911567, -71.09647122)"
121405,I182054447,3410,Towed,TOWED MOTOR VEHICLE,C11,393,,2018-07-11 07:54:00,2018,7,Wednesday,7,Part Three,MONSIGNOR PATRICK J. LYDO,42.28934177,-71.05859993,"(42.28934177, -71.05859993)"
219103,I172058928,3410,Towed,TOWED MOTOR VEHICLE,C11,379,,2017-07-20 18:08:00,2017,7,Thursday,18,Part Three,GALLIVAN BLVD,42.28298931,-71.05347861,"(42.28298931, -71.05347861)"
414648,I152062813,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,, ,,2015-07-30 01:38:00,2015,7,Thursday,1,Part Three,,,,"(0.00000000, 0.00000000)"
403723,I152074767,3115,Investigate Person,INVESTIGATE PERSON,E5,723,,2015-09-08 23:56:00,2015,9,Tuesday,23,Part Three,VFW PKWY,42.26623736,-71.16843346,"(42.26623736, -71.16843346)"
89127,I182088527,3410,Towed,TOWED MOTOR VEHICLE,C11,257,,2018-11-02 10:52:00,2018,11,Friday,10,Part Three,EVERETT AVE,42.31526714,-71.0630687,"(42.31526714, -71.06306870)"
257589,I172017884,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,E5,681,,2017-03-06 15:02:00,2017,3,Monday,15,Part Two,WASHINGTON ST,42.28010393,-71.13493458,"(42.28010393, -71.13493458)"
348082,I162027380,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,437,,2016-04-08 23:38:00,2016,4,Friday,23,Part Three,DARLINGTON ST,42.28927826,-71.07581493,"(42.28927826, -71.07581493)"
289889,I162089737,1107,Fraud,FRAUD - IMPERSONATION,D4,171,,2015-11-02 12:40:00,2015,11,Monday,12,Part Two,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
361582,I162012825,3201,Property Lost,PROPERTY - LOST,B2,268,,2016-02-16 18:00:00,2016,2,Tuesday,18,Part Three,DUDLEY ST,42.32711298,-71.07662935,"(42.32711298, -71.07662935)"
311483,I162066627,3115,Investigate Person,INVESTIGATE PERSON,A7,28,,2016-08-17 18:11:00,2016,8,Wednesday,18,Part Three,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)"
242100,I172034396,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,65,,2017-05-02 16:10:00,2017,5,Tuesday,16,Part Two,CAMBRIDGE ST,42.36122324,-71.06593235,"(42.36122324, -71.06593235)"
2832,I192075493,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D4,151,,2019-09-19 16:01:00,2019,9,Thursday,16,Part Three,GRAY ST,42.34556708,-71.07147876,"(42.34556708, -71.07147876)"
249334,I172026625,3301,Verbal Disputes,VERBAL DISPUTE,A7,15,,2017-04-05 23:58:00,2017,4,Wednesday,23,Part Three,SARATOGA ST,42.38279978,-71.01977077,"(42.38279978, -71.01977077)"
348087,I162027374,1402,Vandalism,VANDALISM,E18,496,,2016-04-09 00:14:00,2016,4,Saturday,0,Part Two,HYDE PARK AVE,42.26701085,-71.12096171,"(42.26701085, -71.12096171)"
220313,I172057626,3201,Property Lost,PROPERTY - LOST,C6,203,,2017-07-16 18:12:00,2017,7,Sunday,18,Part Three,SUMMER ST,42.34747759,-71.04467675,"(42.34747759, -71.04467675)"
52076,I192023222,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,E13,582,,2019-03-29 17:00:00,2019,3,Friday,17,Part Three,WALDEN ST,42.32387703,-71.10409269,"(42.32387703, -71.10409269)"
212390,I172066027,3811,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,B2,276,,2017-08-11 20:42:00,2017,8,Friday,20,Part Three,EUSTIS ST,42.33195363,-71.08170278,"(42.33195363, -71.08170278)"
124546,I182051187,3301,Verbal Disputes,VERBAL DISPUTE,E18,498,,2018-06-29 23:06:00,2018,6,Friday,23,Part Three,NAVARRE ST,42.27458078,-71.11766502,"(42.27458078, -71.11766502)"
81075,I182097632,613,Larceny,LARCENY SHOPLIFTING,D4,138,,2018-12-04 01:01:00,2018,12,Tuesday,1,Part One,BOYLSTON ST,42.34932471,-71.08014801,"(42.34932471, -71.08014801)"
355311,I162019609,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,724,,2016-03-13 10:26:00,2016,3,Sunday,10,Part Three,VFW PKWY,42.26932098,-71.17204938,"(42.26932098, -71.17204938)"
166272,I182007260,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E5,550,,2018-01-28 02:10:00,2018,1,Sunday,2,Part Three,BLUE LEDGE DR,42.27253606,-71.13622919,"(42.27253606, -71.13622919)"
212514,I172065904,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A1,64,,2017-08-11 13:10:00,2017,8,Friday,13,Part Three,CAMBRIDGE ST,42.36119772,-71.06828088,"(42.36119772, -71.06828088)"
178915,I172101447,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,400,,2017-12-07 08:22:00,2017,12,Thursday,8,Part One,ROSLIN ST,42.28677022,-71.06812689,"(42.28677022, -71.06812689)"
289764,I162089876,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,E5,682,,2016-11-01 17:30:00,2016,11,Tuesday,17,Part Two,HILLOCK ST,42.28347311,-71.14031974,"(42.28347311, -71.14031974)"
399028,I152079834,724,Auto Theft,AUTO THEFT,D14,784,,2015-09-25 10:30:55,2015,9,Friday,10,Part One,MONASTERY RD,42.34610424,-71.14626953,"(42.34610424, -71.14626953)"
390091,I152089479,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B2,306,,2015-10-28 17:58:00,2015,10,Wednesday,17,Part Three,CODMAN PARK,42.31904705,-71.09399992,"(42.31904705, -71.09399992)"
227084,I172050496,3125,Warrant Arrests,WARRANT ARREST,C11,341,,2017-06-23 19:59:00,2017,6,Friday,19,Part Three,BOWDOIN PARK,42.30594329,-71.06735944,"(42.30594329, -71.06735944)"
198397,I172080796,3115,Investigate Person,INVESTIGATE PERSON,B2,612,,2017-09-27 19:44:00,2017,9,Wednesday,19,Part Three,FRANCIS ST,42.33606304,-71.10782832,"(42.33606304, -71.10782832)"
98202,I182078969,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,124,,2018-09-30 07:10:00,2018,9,Sunday,7,Part Three,HUDSON ST,42.35027686,-71.0602447,"(42.35027686, -71.06024470)"
256038,I172019507,3102,Other,INVESTIGATION FOR ANOTHER AGENCY,D4,130,,2017-03-12 09:14:00,2017,3,Sunday,9,Part Three,BOYLSTON ST,42.34980175,-71.07840978,"(42.34980175, -71.07840978)"
156191,I182017981,2646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,B3,476,,2018-03-09 11:37:00,2018,3,Friday,11,Part Two,BLUE HILL AVE,42.26817397,-71.09387677,"(42.26817397, -71.09387677)"
10973,I192066672,613,Larceny,LARCENY SHOPLIFTING,A1,66,,2019-08-23 13:03:00,2019,8,Friday,13,Part One,CHARLES ST,42.3606447,-71.07086192,"(42.36064470, -71.07086192)"
384957,I152095222,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,A7,28,,2015-11-16 17:38:00,2015,11,Monday,17,Part Three,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)"
